show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Index,IMDB_Rating,year_added
s273,TV Show,Fast & Furious Spy Racers,,"Tyler Posey, Charlet Chung, Jorge Diaz, Camille Ramsey, Luke Youngblood, RenÃ©e Elise Goldsberry",United States,2021-08-13,2021,TV-Y7,5 Seasons,Kids' TV,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,272,5.9,2021.0
s271,Movie,Beckett,Ferdinando Cito Filomarino,"John David Washington, Boyd Holbrook, Alicia Vikander, Vicky Krieps, Lena Kitsopoulou, Panos Koronis, Maria Votti","Italy, Brazil, Greece",2021-08-13,2021,TV-MA,110 min,Action & Adventure,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,270,5.7,2021.0
s272,TV Show,Brand New Cherry Flavor,,"Rosa Salazar, Eric Lange, Catherine Keener, Jeff Ward, Manny Jacinto, Hannah Levien, Patrick Fischler",United States,2021-08-13,2021,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries","A filmmaker heads to Hollywood in the early '90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge â and kittens.",271,7.1,2021.0
s278,TV Show,AlRawabi School for Girls,,"Andria Tayeh, Rakeen Sa'ad, Noor Taher, Yara Mustafa, Joanna Arida, Salsabiela, Nadera Emran, Reem Saadeh",Jordan,2021-08-12,2021,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.,277,7.1,2021.0
s279,Movie,Lokillo: Nothing's the Same,JuliÃ¡n Gaviria,Lokillo Florez,Colombia,2021-08-12,2021,TV-MA,64 min,Stand-Up Comedy,"Through songs and puns, comedian Lokillo Florez hilariously reviews how Latin Americans have adjusted to a new world where no-hugging policies prevail.",278,4.9,2021.0
s280,Movie,Monster Hunter: Legends of the Guild,Steven Yamamoto,"Ben Rausch, Erica Lindbeck, Dante Basco, Brando Eaton, Stephen Kramer Glickman, Caroline Caliston, G.K. Bowes, Dan McCoy","United States, Japan",2021-08-12,2021,TV-PG,59 min,"Action & Adventure, Anime Features, Children & Family Movies","In a world where humans and fearsome monsters live in an uneasy balance, young hunter Aiden fights to save his village from destruction by a dragon.",279,5.2,2021.0
s281,TV Show,Bake Squad,,,United States,2021-08-11,2021,TV-PG,1 Season,Reality TV,Expert bakers elevate desserts with next-level ideas and epic execution. Now the battle is on to win over clients in need of very special sweets.,280,6.9,2021.0
s283,Movie,La diosa del asfalto,JuliÃ¡n HernÃ¡ndez,"Ximena Romo, Mabel Cadena, Alejandra Herrera, Nelly GonzÃ¡lez, Samantha Orozco, Axel Arenas, Esteban Caicedo, Paulina Goto, Raquel Robles, Baby BÃ¡tiz, Pascacio LÃ³pez, JuÃ¡n Carlos Torres, Javier OlivÃ¡n, Claudia Lobo, Giovanna ZacarÃ­as",Mexico,2021-08-11,2020,TV-MA,127 min,"Dramas, Independent Movies, International Movies","A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past.",282,5.2,2021.0
s284,Movie,Misha and the Wolves,Sam Hobkinson,,"Belgium, United Kingdom",2021-08-11,2021,PG-13,90 min,"Documentaries, International Movies","As a little girl, she escaped the Holocaust and lived among wolves. Or did she? An extraordinary story elicits sympathy â then draws scrutiny.",283,6.7,2021.0
s285,Movie,The Kissing Booth 3,Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Taylor Zakhar Perez, Maisie Richardson-Sellers, Meganne Young, Stephen Jennings","United Kingdom, United States",2021-08-11,2021,TV-14,114 min,"Comedies, Romantic Movies","Determined to make the most of her final summer before college, Elle plans the ultimate bucket list as she navigates what comes next with Noah and Lee.",284,4.8,2021.0
s286,Movie,The Railway Man,Jonathan Teplitzky,"Colin Firth, Nicole Kidman, Jeremy Irvine, Stellan SkarsgÃ¥rd, Sam Reid, Hiroyuki Sanada, Michael MacKenzie, Tom Stokes","Switzerland, United Kingdom, Australia",2021-08-11,2013,R,108 min,"Dramas, International Movies","Decades after World War II, a still-shattered soldier unexpectedly falls in love and sees a bizarre coincidence bring his past back into focus.",285,7.1,2021.0
s289,TV Show,Las muÃ±ecas de la mafia,,"Amparo Grisales, Fernando SolÃ³rzano, Angelica Blandon, Katherine Escobar, Yuly Ferreira, Alejandra Sandoval, Andrea GÃ³mez, Andrea GuzmÃ¡n, Diego VÃ¡squez, JuliÃ¡n RomÃ¡n, Juan Pablo Franco",Colombia,2021-08-10,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Based on the book ""Las FantÃ¡sticas,"" this exciting telenovela follows the tumultuous lives of five women who get mixed up with the Mafia.",288,6.5,2021.0
s290,TV Show,The Crowned Clown,,"Yeo Jin-goo, Lee Se-young, Kim Sang-kyung, Jung Hye-young, Jang Kwang, Kwon Hae-hyo, Jang Yeong-nam, Lee Kyu-han",South Korea,2021-08-10,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Standing in for an unhinged Joseon king, a look-alike clown plays the part but increasingly becomes devoted to protecting the throne and the people.",289,8.0,2021.0
s287,TV Show,Gabby's Dollhouse,,"Laila Lockhart Kraner, Tucker Chandler, Juliet Donenfeld, Maggi Lowe, Donovan Patton, Eduardo Franco, Tara Strong, Secunda Wood, Carla Tassara, Sainty Nelsen",United States,2021-08-10,2021,TV-Y,2 Seasons,Kids' TV,"Cute cats, quirky crafts and colorful magic! Join kitty enthusiast Gabby and her sidekick Pandy Paws as they team up for a series of animated adventures.",286,7.2,2021.0
s288,TV Show,I Need Romance,Sakon Tiacharoen,"Khemanit Jamikorn, Thitipoom Techaapaikhun, Kannaporn Puangthong, Premmanat Suwannanon, Mintita Wattanakul, Thames Sanpakit, Katareeya Theapchatri, Phanuroj Chalermkijporntavee, Jirapisit Jaravijit",,2021-08-10,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A workaholic who lost interest in romance reunites with an old flame and gifted music composer, who's determined to restore her belief in love.",287,7.4,2021.0
s292,TV Show,SHAMAN KING,,"Yoko Hikasa, Katsuyuki Konishi, Megumi Hayashibara, Inuko Inuyama, Romi Park, Kosuke Takaguchi, Masahiko Tanaka, Wataru Takagi, Yuji Ueda, Megumi Nakajima, Takehito Koyasu, Yoko Soumi, Motoko Kumai, Yui Horie, Yuichi Nakamura, Nana Mizuki, Takumu Miyazono, Noriaki Kanze, Michiko Neya, Toru Sakurai, Rina Hidaka, Masakazu Morita, Minami Takayama",Japan,2021-08-09,2021,TV-14,1 Season,"Anime Series, International TV Shows","Medium Yoh Asakura enters a battle tournament held every 500 years, competing with other shamans in a bid to become the all-powerful Shaman King.",291,6.9,2021.0
s293,Movie,Quartet,Dustin Hoffman,"Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins, Michael Gambon, Andrew Sachs, Sheridan Smith, David Ryall, Trevor Peacock, Gwyneth Jones",United Kingdom,2021-08-08,2012,PG-13,98 min,"Comedies, Dramas, Independent Movies","To save their posh retirement home, former opera stars plan a gala recital â until the biggest diva among them refuses to sing.",292,6.2,2021.0
s294,Movie,Slay,Adze Ugah,"Enhle Mbali, Ramsey Nouah, Dawn Thandeka Kang, Idris Sultan, Tumi Morake, Trevor Gumbi, Lillian Dube, Kaly Bossy Asante, Shaleen Surtie, Fabian Lojege",South Africa,2021-08-08,2021,TV-MA,86 min,"Comedies, International Movies, Romantic Movies","In pursuit of both success and validation, a group of tech-savvy individuals juggle intimate encounters, first impressions and romantic opportunities.",293,6.5,2021.0
s295,Movie,Takizawa Kabuki ZERO 2020 The Movie,Hideaki Takizawa,"Hikaru Iwamoto, Tatsuya Fukazawa, Raul, Shota Watanabe, Koji Mukai, Ryohei Abe, Ren Meguro, Ryota Miyadate, Daisuke Sakuma, Arata Sato, Tatsuya Kageyama, Taiga Suzuki, Shunsuke Motoi, Taiga Tsubaki, Yuki Yokohara, Minato Matsui, Shosei Oda",,2021-08-07,2020,TV-PG,139 min,"International Movies, Music & Musicals","Superstar Hideaki Takizawa reimagines his acclaimed kabuki production for the screen, featuring the dynamic talents of idol group Snow Man.",294,6.8,2021.0
s296,Movie,The Paper Tigers,Quoc Bao Tran,"Alain Uy, Ron Yuan, Mykel Shannon Jenkins, Jae Suh Park, Matthew Page, Joziah Lagonoy, Raymond Ma",United States,2021-08-07,2021,PG-13,111 min,"Action & Adventure, Comedies","After reuniting as middle-aged men, three kung-fu prodigies must set their differences aside and dust off their skills to avenge their beloved mentor.",295,6.3,2021.0
s301,Movie,Vivo,"Kirk DeMicco, Brandon Jeffords","Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldana, Juan de Marcos, Brian Tyree Henry, Gloria Estefan, Michael Rooker, Nicole Byer","Canada, United States",2021-08-06,2021,PG,100 min,"Children & Family Movies, Music & Musicals",A music-loving kinkajou embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,300,6.7,2021.0
s300,Movie,The Swarm,Just Philippot,"Suliane Brahim, Sofian Khammes, Marie Narbonne, RaphaÃ«l Romand, StÃ©phan Castang, Victor Bonnel, Christian Bouillette, Renan PrÃ©vot, Vincent Deniard",France,2021-08-06,2021,TV-14,102 min,"Horror Movies, Independent Movies, International Movies","A single mother breeds locusts as high-protein food, but has trouble getting them to reproduce â until she finds they have a taste for blood.",299,5.8,2021.0
s299,Movie,Quam's Money,Kayode Kasum,"Falz, Nse Ikpe-Etim, Williams Uchemba, Toni Tones, Michelle Dede, Karibi Fubara, Buchi Ojei, Jemima Osunde, Blossom Chukwujekwu, Gbubemi Ejeye, Badmus Olakunle",Nigeria,2021-08-06,2020,TV-MA,115 min,"Comedies, Dramas, International Movies","In this sequel to ""New Money,"" Quam, a security guard turned multimillionaire, lives the good life with his fortune until he falls victim to fraud.",298,4.4,2021.0
s298,TV Show,Navarasa,"Bejoy Nambiar, Priyadarshan, Karthik Narain, Vasanth Sai, Karthik Subbaraj, Arvind Swamy, Rathindran R Prasad, Sarjun, Gautham Vasudev Menon","Suriya, Vijay Sethupathi, Revathy, Prakash Raj, Siddarth, Parvathy, Delhi Ganesh, Gautham Vasudev Menon, Anjali, Yogi Babu, Aditi Balan, Remya Nambeesan, Poorna, Prayaga Martin, Rythvika Suriya, Arvind Swamy, Prasanna, Atharva, Bobby Simha, Ashok Selvan, Nedumudi Venu, Kishore",India,2021-08-06,2021,TV-MA,1 Season,TV Shows,"From amusement to awe, the nine human emotions of Indian aesthetic theory are explored in this anthology series.",297,5.8,2021.0
s297,TV Show,Hit & Run,,"Lior Raz, Kaelen Ohm, Sanaa Lathan, Moran Rosenblatt, Lior Ashkenazi, Gregg Henry, Gal Toren","Israel, United States",2021-08-06,2021,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries",A man searching for the truth behind his wife's death becomes caught up in a dangerous web of secrets and intrigue stretching from New York to Tel Aviv.,296,7.0,2021.0
s302,Movie,Chennai Express,Rohit Shetty,"Shah Rukh Khan, Deepika Padukone, Nikitin Dheer, Satyaraj, Kamini Kaushal, Lekh Tandon, Mukesh Tiwari",India,2021-08-05,2013,TV-14,135 min,"Action & Adventure, Comedies, International Movies",What could have been a sad journey turns joyful for Rahul when he falls in love with a woman en route to submerging his grandfather's ashes.,301,6.2,2021.0
s303,Movie,City of God: 10 Years Later,"Cavi Borges, Luciano Vidigal",,Brazil,2021-08-05,2013,TV-MA,69 min,"Documentaries, International Movies","A decade after the seminal Brazilian film ""City of God,"" this documentary reunites some of the cast and crew to find out what paths their lives took.",302,6.4,2021.0
s304,Movie,Esperando la carroza,Alejandro Doria,"Luis Brandoni, China Zorrilla, Antonio Gasalla, Julio De Grazia, Betiana Blum, Monica Villa, Juan Manuel Tenuta, Andrea Tenuta, Cecilia Rossetto, Enrique Pinti",Argentina,2021-08-05,1985,TV-MA,95 min,"Comedies, Cult Movies, International Movies",Cora has three sons and a daughter and sheÂ´s almost 80. One day during a family reunion the big question comes up: who will be her heir?,303,8.0,2021.0
s305,Movie,Lady Boss: The Jackie Collins Story,Laura Fairrie,Jackie Collins,United Kingdom,2021-08-05,2021,TV-14,97 min,Documentaries,"""Queen of Sleaze"" or feminist pioneer? Powerhouse novelist Jackie Collins created a brash sex-positive persona while hiding her private struggles.",304,6.9,2021.0
s306,Movie,Tango Feroz,Marcelo PiÃ±eyro,"FernÃ¡n MirÃ¡s, Cecilia Dopazo, Imanol Arias, HÃ©ctor Alterio, Leonardo Sbaraglia, Federico D'ElÃ­a, David Masajnik, Cristina Banegas, Ernesto Alterio, Antonio Birabent","Argentina, Spain",2021-08-05,1993,TV-MA,124 min,"Classic Movies, Dramas, International Movies","One of the first rock stars in Argentina, Tango leads a full life during an era of social unrest â one of both glory and despair.",305,6.6,2021.0
s311,TV Show,Cocaine Cowboys: The Kings of Miami,Billy Corben,,United States,2021-08-04,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries",Two childhood friends go from high school dropouts to the most powerful drug kingpins in Miami in this true story of a crime saga that spanned decades.,310,7.1,2021.0
s313,TV Show,Cooking With Paris,,Paris Hilton,United States,2021-08-04,2021,TV-MA,1 Season,Reality TV,"With an anyone-can-cook attitude, Paris Hilton adds her own flair to every dish. Fun is just one edible glitter bomb away on this unique cooking show.",312,5.4,2021.0
s312,TV Show,Control Z,,"Ana Valeria Becerril, Michael Ronda, Yankel Stevan, Zion Moreno, Luis Curiel, Samantha AcuÃ±a, Macarena GarcÃ­a, Fiona Palomo, AndrÃ©s Baida, Patricio Gallardo, IvÃ¡n AragÃ³n, Xabiani Ponce de LeÃ³n, Patricia Maqueo, Rodrigo Cachero, RocÃ­o Verdejo, Mauro SÃ¡nchez Navarro, Lidia San JosÃ©, Thanya LÃ³pez, Renata del Castillo, Arturo Barba, Kariam Castro, Ariana Saavedra, Alexander Holtmann, Nastassia Villasana, Marco Zunino",Mexico,2021-08-04,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas","When a hacker begins releasing students' secrets to the entire high school, the socially isolated but observant SofÃ­a works to uncover his/her identity.",311,6.8,2021.0
s309,Movie,American Masters: Inventing David Geffen,Susan Lacy,David Geffen,United States,2021-08-04,2012,TV-MA,115 min,Movies,"The son of Jewish immigrants, David Geffen emerged from a humble upbringing to become one of the most powerful media personalities in America.",308,7.6,2021.0
s310,TV Show,Car Masters: Rust to Riches,,"Mark Towle, Shawn Pilot, Constance Nunes, Tony Quinones, Mike ""Caveman"" Pyle",,2021-08-04,2021,TV-PG,3 Seasons,Reality TV,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",309,8.3,2021.0
s308,Movie,Aftermath,Peter Winther,"Ashley Greene, Shawn Ashmore, Sharif Atkins, Britt Baron, Diana Hopper, Ross McCall, Jamie Kaler, Travis Coles, Susan Walters, Jason Liles",United States,2021-08-04,2021,TV-MA,115 min,Horror Movies,"Desperate to save their marriage, a young couple takes a deal and moves into their dream home, but disturbing events reveal the house's troubled history.",307,5.3,2021.0
s307,Movie,'76,Izu Ojukwu,"Ramsey Nouah, Rita Dominic, Chidi Mokeme, Ibinabo Fiberesima, Daniel K. Daniel, Memry Savanhu, Adonijah Owiriwa, Pat Nebo, Nelly Ekwereogu, Shuaibu Ebenesi Adams, Debo Oguns, Ben Nwosu, Ada Ofoegbu",Nigeria,2021-08-04,2016,TV-PG,118 min,"Dramas, International Movies","When her husband is accused of taking part in an attempted military coup, a pregnant woman's life takes an emotional turn. Inspired by true events.",306,5.5,2021.0
s319,Movie,Shiny_Flakes: The Teenage Drug Lord,"Eva MÃ¼ller, Michael Schmitt",Maximilian Schmidt,,2021-08-03,2021,TV-MA,97 min,"Documentaries, International Movies","Max S. reveals how he built a drug empire from his childhood bedroom in this story that inspired the series ""How to Sell Drugs Online (Fast).""",318,7.3,2021.0
s323,TV Show,You're My Destiny,,"Joe Chen, Ethan Juan, Baron Chen, Bianca Bai, Na Wei-hsun, Tan Ai-Chen",Taiwan,2021-08-03,2008,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A young woman's romantic cruise ends in a twist when she gets pregnant after a one-night stand with a rich executive, turning their lives upside down.",322,7.9,2021.0
s322,TV Show,Two Fathers,,"Weber Yang, Lin Yo-Wei, Megan Lai, Amanda Chou, Lucia Xie, Cherry Leung",Taiwan,2021-08-03,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When two single guys learn a woman they both slept with disappeared after giving birth, they decide to raise her baby girl together as a family.",321,7.8,2021.0
s320,TV Show,The Prince Who Turns into a Frog,,"Joe Chen, Ming Dao, Sam Wang, Joyce Chao, Gino, Su Li-hsin, Wang Chuan, Ehlo Huang",Taiwan,2021-08-03,2005,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Before his wedding, a cold CEO is hit by a car and awakens a changed man. As he and the driver fall in love, more changes appear on the road ahead.",319,6.9,2021.0
s321,TV Show,Top Secret UFO Projects: Declassified,,,,2021-08-03,2021,TV-PG,1 Season,Docuseries,"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.",320,5.6,2021.0
